Extracted:,"United Nations High Commissioner for Refugees"
"Date extracted:","26/04/2021 14:32 UTC"
"Last updated:","08 December 2020"
"Some data presented may differ from statistics published previously due to retroactive changes or the inclusion of previously unavailable data."

"Data table contains the following:","Population figures"
"Content type","End year stock population totals"
"Data quick link",https://www.unhcr.org/refugee-statistics/download/?url=0DHmas
"Data definitions",https://www.unhcr.org/refugee-statistics/methodology/
"Usage licence",https://creativecommons.org/licenses/by/4.0/
"Population types included","REF,ROC,ASY,IDP,IOC,VDA,OOC,STA"
Years:
Origin:,all
"Country of asylum:",all
Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)","Female 0 - 4","Female 5 - 11","Female 12 - 17","Female 5 - 17","Female 18 - 59","Female 60",f_other,"Female total",f_unknown,"Male 0 - 4","Male 5 - 11","Male 12 - 17","Male 5 - 17","Male 18 - 59","Male 60","Male total",m_other,m_unknown,Total
2019,Cuba,CUB,Ethiopia,ETH,0,0,0,,5,0,,5,,0,0,0,,0,0,0,,,5
2019,Djibouti,DJI,Ethiopia,ETH,0,7,5,,14,0,,26,,0,5,8,,10,0,23,,,49
2019,Eritrea,ERI,Ethiopia,ETH,9492,11853,11665,,44697,1163,,78870,,9581,14320,14725,,39625,1470,79721,,,158591
2019,Ethiopia,ETH,Ethiopia,ETH,0,8,11,,242,16,,277,,10,13,5,,86,0,114,,,1734019
2019,"Cote d'Ivoire",CIV,Ethiopia,ETH,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Iraq,IRQ,Ethiopia,ETH,0,0,5,,0,0,,5,,0,0,5,,0,0,5,,,10
2019,Kenya,KEN,Ethiopia,ETH,399,430,297,,841,137,,2104,,485,413,330,,595,107,1930,,,4034
2019,Rwanda,RWA,Ethiopia,ETH,0,0,5,,0,0,,5,,0,0,0,,6,0,6,,,11
2019,Somalia,SOM,Ethiopia,ETH,19243,23095,19909,,36707,1741,,100695,,19593,23475,21399,,24892,2127,91486,,,192181
2019,Sudan,SDN,Ethiopia,ETH,4756,4536,2856,,7399,506,,20053,,4877,4756,3425,,7781,585,21424,,,41477
2019,"South Sudan",SSD,Ethiopia,ETH,39187,45539,24867,,66932,4307,,180832,,40364,46989,30809,,33253,1767,153182,,,334014
2019,Uganda,UGA,Ethiopia,ETH,0,0,0,,0,0,,0,,0,6,7,,6,0,19,,,19
2019,Yemen,YEM,Ethiopia,ETH,49,148,120,,509,43,,869,,49,152,130,,684,43,1058,,,1927
2019,Afghanistan,AFG,Fiji,FJI,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Pakistan,PAK,Fiji,FJI,0,0,0,,0,0,,0,,0,7,0,,0,0,7,,,7
2019,Afghanistan,AFG,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,3238
2019,Albania,ALB,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Algeria,DZA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Angola,AGO,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,110
2019,Egypt,EGY,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,Azerbaijan,AZE,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,58
2019,Burundi,BDI,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Bangladesh,BGD,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,24
2019,"Burkina Faso",BFA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Belarus,BLR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,14
2019,Brazil,BRA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Cambodia,KHM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Central African Rep.",CAF,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,China,CHN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,179
2019,Cameroon,CMR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,105
2019,Congo,COG,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,"Dem. Rep. of the Congo",COD,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,127
2019,Cuba,CUB,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Dominican Rep.",DOM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Eritrea,ERI,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,851
2019,Ethiopia,ETH,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,147
2019,Gambia,GMB,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30
2019,Georgia,GEO,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Ghana,GHA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,52
2019,Guatemala,GTM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Guinea,GIN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,23
2019,Honduras,HND,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,"Cote d'Ivoire",CIV,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,India,IND,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Iran (Islamic Rep. of)",IRN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,948
2019,Iraq,IRQ,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8862
2019,Jordan,JOR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Kazakhstan,KAZ,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Kenya,KEN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,15
2019,Kyrgyzstan,KGZ,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,19
2019,Liberia,LBR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Libya,LBY,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,27
2019,Lebanon,LBN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,12
2019,"Sri Lanka",LKA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,58
2019,"Rep. of Moldova",MDA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Mali,MLI,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Morocco,MAR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,40
2019,Myanmar,MMR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,32
2019,Nicaragua,NIC,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,30
2019,Nigeria,NGA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,160
2019,Pakistan,PAK,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,76
2019,"Russian Federation",RUS,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,833
2019,Rwanda,RWA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,28
2019,"El Salvador",SLV,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,10
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,66
2019,Senegal,SEN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,"Sierra Leone",SLE,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Somalia,SOM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,2977
2019,"Viet Nam",VNM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Sudan,SDN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,46
2019,"South Sudan",SSD,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,8
2019,"Syrian Arab Rep.",SYR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,2585
2019,"United Rep. of Tanzania",TZA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Togo,TGO,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Tunisia,TUN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Turkey,TUR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,581
2019,Uganda,UGA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,33
2019,Ukraine,UKR,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,11
2019,Uzbekistan,UZB,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,"Venezuela (Bolivarian Republic of)",VEN,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,7
2019,Yemen,YEM,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,263
2019,Zimbabwe,ZWE,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,6
2019,Stateless,XXA,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,3227
2019,"Unknown ",,Finland,FIN,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,147
2019,Afghanistan,AFG,France,FRA,0,0,0,,0,0,,2263,,0,0,0,,0,0,22030,,,24293
2019,Albania,ALB,France,FRA,0,0,0,,0,0,,3061,,0,0,0,,0,0,2768,,,5829
2019,Algeria,DZA,France,FRA,0,0,0,,0,0,,917,,0,0,0,,0,0,1080,,,1997
2019,Angola,AGO,France,FRA,0,0,0,,0,0,,1649,,0,0,0,,0,0,2029,,,3678
2019,Egypt,EGY,France,FRA,0,0,0,,0,0,,294,,0,0,0,,0,0,797,,,1091
2019,Argentina,ARG,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Armenia,ARM,France,FRA,0,0,0,,0,0,,2159,,0,0,0,,0,0,2092,,,4251
2019,Azerbaijan,AZE,France,FRA,0,0,0,,0,0,,1510,,0,0,0,,0,0,1432,,,2942
2019,Bahrain,BHR,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,10,,,10
2019,Burundi,BDI,France,FRA,0,0,0,,0,0,,493,,0,0,0,,0,0,596,,,1089
2019,Benin,BEN,France,FRA,0,0,0,,0,0,,44,,0,0,0,,0,0,32,,,76
2019,Bangladesh,BGD,France,FRA,0,0,0,,0,0,,989,,0,0,0,,0,0,5167,,,6156
2019,Bhutan,BTN,France,FRA,0,0,0,,0,0,,22,,0,0,0,,0,0,104,,,126
2019,"Burkina Faso",BFA,France,FRA,0,0,0,,0,0,,173,,0,0,0,,0,0,110,,,283
2019,Belarus,BLR,France,FRA,0,0,0,,0,0,,251,,0,0,0,,0,0,273,,,524
2019,"Bolivia (Plurinational State of)",BOL,France,FRA,0,0,0,,0,0,,18,,0,0,0,,0,0,20,,,38
2019,Brazil,BRA,France,FRA,0,0,0,,0,0,,11,,0,0,0,,0,0,12,,,23
2019,"Bosnia and Herzegovina",BIH,France,FRA,0,0,0,,0,0,,1986,,0,0,0,,0,0,2130,,,4116
2019,Bulgaria,BGR,France,FRA,0,0,0,,0,0,,27,,0,0,0,,0,0,43,,,70
2019,Cambodia,KHM,France,FRA,0,0,0,,0,0,,5434,,0,0,0,,0,0,5587,,,11021
2019,"Central African Rep.",CAF,France,FRA,0,0,0,,0,0,,1687,,0,0,0,,0,0,1732,,,3419
2019,Chad,TCD,France,FRA,0,0,0,,0,0,,643,,0,0,0,,0,0,1247,,,1890
2019,China,CHN,France,FRA,0,0,0,,0,0,,2897,,0,0,0,,0,0,4021,,,6918
2019,Chile,CHL,France,FRA,0,0,0,,0,0,,37,,0,0,0,,0,0,30,,,67
2019,Cameroon,CMR,France,FRA,0,0,0,,0,0,,556,,0,0,0,,0,0,968,,,1524
2019,Congo,COG,France,FRA,0,0,0,,0,0,,1777,,0,0,0,,0,0,1901,,,3678
2019,"Dem. Rep. of the Congo",COD,France,FRA,0,0,0,,0,0,,8394,,0,0,0,,0,0,9118,,,17512
2019,Comoros,COM,France,FRA,0,0,0,,0,0,,224,,0,0,0,,0,0,403,,,627
2019,Colombia,COL,France,FRA,0,0,0,,0,0,,262,,0,0,0,,0,0,325,,,587
2019,"Costa Rica",CRI,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Cuba,CUB,France,FRA,0,0,0,,0,0,,67,,0,0,0,,0,0,129,,,196
2019,Czechia,CZE,France,FRA,0,0,0,,0,0,,10,,0,0,0,,0,0,14,,,24
2019,Djibouti,DJI,France,FRA,0,0,0,,0,0,,210,,0,0,0,,0,0,132,,,342
2019,Dominica,DMA,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Dominican Rep.",DOM,France,FRA,0,0,0,,0,0,,54,,0,0,0,,0,0,22,,,76
2019,Ecuador,ECU,France,FRA,0,0,0,,0,0,,11,,0,0,0,,0,0,13,,,24
2019,"Equatorial Guinea",GNQ,France,FRA,0,0,0,,0,0,,21,,0,0,0,,0,0,14,,,35
2019,Eritrea,ERI,France,FRA,0,0,0,,0,0,,1761,,0,0,0,,0,0,4611,,,6372
2019,Estonia,EST,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,5,,,5
2019,Ethiopia,ETH,France,FRA,0,0,0,,0,0,,752,,0,0,0,,0,0,937,,,1689
2019,Gabon,GAB,France,FRA,0,0,0,,0,0,,147,,0,0,0,,0,0,113,,,260
2019,Gambia,GMB,France,FRA,0,0,0,,0,0,,210,,0,0,0,,0,0,123,,,333
2019,Palestinian,PSE,France,FRA,0,0,0,,0,0,,429,,0,0,0,,0,0,680,,,1109
2019,Georgia,GEO,France,FRA,0,0,0,,0,0,,1895,,0,0,0,,0,0,1655,,,3550
2019,Germany,DEU,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Ghana,GHA,France,FRA,0,0,0,,0,0,,198,,0,0,0,,0,0,319,,,517
2019,Guinea-Bissau,GNB,France,FRA,0,0,0,,0,0,,319,,0,0,0,,0,0,588,,,907
2019,Guatemala,GTM,France,FRA,0,0,0,,0,0,,6,,0,0,0,,0,0,9,,,15
2019,Guinea,GIN,France,FRA,0,0,0,,0,0,,6350,,0,0,0,,0,0,4688,,,11038
2019,Guyana,GUY,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,14,,,19
2019,Haiti,HTI,France,FRA,0,0,0,,0,0,,1725,,0,0,0,,0,0,2090,,,3815
2019,Honduras,HND,France,FRA,0,0,0,,0,0,,12,,0,0,0,,0,0,8,,,20
2019,Croatia,HRV,France,FRA,0,0,0,,0,0,,30,,0,0,0,,0,0,26,,,56
2019,Hungary,HUN,France,FRA,0,0,0,,0,0,,20,,0,0,0,,0,0,34,,,54
2019,"Cote d'Ivoire",CIV,France,FRA,0,0,0,,0,0,,3626,,0,0,0,,0,0,2026,,,5652
2019,India,IND,France,FRA,0,0,0,,0,0,,70,,0,0,0,,0,0,166,,,236
2019,Indonesia,IDN,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,8,,,8
2019,"Iran (Islamic Rep. of)",IRN,France,FRA,0,0,0,,0,0,,1101,,0,0,0,,0,0,1869,,,2970
2019,Iraq,IRQ,France,FRA,0,0,0,,0,0,,4158,,0,0,0,,0,0,4671,,,8829
2019,Israel,ISR,France,FRA,0,0,0,,0,0,,7,,0,0,0,,0,0,0,,,7
2019,Jamaica,JAM,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,15,,,20
2019,Jordan,JOR,France,FRA,0,0,0,,0,0,,13,,0,0,0,,0,0,19,,,32
2019,Kazakhstan,KAZ,France,FRA,0,0,0,,0,0,,336,,0,0,0,,0,0,271,,,607
2019,Kenya,KEN,France,FRA,0,0,0,,0,0,,78,,0,0,0,,0,0,58,,,136
2019,Kyrgyzstan,KGZ,France,FRA,0,0,0,,0,0,,149,,0,0,0,,0,0,163,,,312
2019,Kuwait,KWT,France,FRA,0,0,0,,0,0,,34,,0,0,0,,0,0,130,,,164
2019,"Lao People's Dem. Rep.",LAO,France,FRA,0,0,0,,0,0,,3045,,0,0,0,,0,0,3419,,,6464
2019,Liberia,LBR,France,FRA,0,0,0,,0,0,,76,,0,0,0,,0,0,171,,,247
2019,Libya,LBY,France,FRA,0,0,0,,0,0,,310,,0,0,0,,0,0,718,,,1028
2019,"Saint Lucia",LCA,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Lebanon,LBN,France,FRA,0,0,0,,0,0,,45,,0,0,0,,0,0,102,,,147
2019,"Sri Lanka",LKA,France,FRA,0,0,0,,0,0,,7813,,0,0,0,,0,0,16008,,,23821
2019,Lithuania,LTU,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,6,,,6
2019,Latvia,LVA,France,FRA,0,0,0,,0,0,,15,,0,0,0,,0,0,17,,,32
2019,Madagascar,MDG,France,FRA,0,0,0,,0,0,,119,,0,0,0,,0,0,105,,,224
2019,Mauritania,MRT,France,FRA,0,0,0,,0,0,,1389,,0,0,0,,0,0,4286,,,5675
2019,"North Macedonia",MKD,France,FRA,0,0,0,,0,0,,191,,0,0,0,,0,0,192,,,383
2019,"Rep. of Moldova",MDA,France,FRA,0,0,0,,0,0,,158,,0,0,0,,0,0,159,,,317
2019,Maldives,MDV,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Mexico,MEX,France,FRA,0,0,0,,0,0,,12,,0,0,0,,0,0,15,,,27
2019,Mali,MLI,France,FRA,0,0,0,,0,0,,4040,,0,0,0,,0,0,1129,,,5169
2019,Malaysia,MYS,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,9,,,9
2019,Mongolia,MNG,France,FRA,0,0,0,,0,0,,275,,0,0,0,,0,0,198,,,473
2019,Morocco,MAR,France,FRA,0,0,0,,0,0,,251,,0,0,0,,0,0,543,,,794
2019,Mozambique,MOZ,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,7,,,12
2019,Montenegro,MNE,France,FRA,0,0,0,,0,0,,55,,0,0,0,,0,0,42,,,97
2019,Mauritius,MUS,France,FRA,0,0,0,,0,0,,17,,0,0,0,,0,0,11,,,28
2019,Myanmar,MMR,France,FRA,0,0,0,,0,0,,48,,0,0,0,,0,0,281,,,329
2019,Nepal,NPL,France,FRA,0,0,0,,0,0,,59,,0,0,0,,0,0,91,,,150
2019,Niger,NER,France,FRA,0,0,0,,0,0,,36,,0,0,0,,0,0,79,,,115
2019,Nicaragua,NIC,France,FRA,0,0,0,,0,0,,17,,0,0,0,,0,0,14,,,31
2019,Nigeria,NGA,France,FRA,0,0,0,,0,0,,2237,,0,0,0,,0,0,979,,,3216
2019,Pakistan,PAK,France,FRA,0,0,0,,0,0,,311,,0,0,0,,0,0,1541,,,1852
2019,Paraguay,PRY,France,FRA,0,0,0,,0,0,,6,,0,0,0,,0,0,0,,,6
2019,Peru,PER,France,FRA,0,0,0,,0,0,,144,,0,0,0,,0,0,182,,,326
2019,Philippines,PHL,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Poland,POL,France,FRA,0,0,0,,0,0,,62,,0,0,0,,0,0,70,,,132
2019,Romania,ROU,France,FRA,0,0,0,,0,0,,61,,0,0,0,,0,0,82,,,143
2019,"South Africa",ZAF,France,FRA,0,0,0,,0,0,,26,,0,0,0,,0,0,22,,,48
2019,"Russian Federation",RUS,France,FRA,0,0,0,,0,0,,8648,,0,0,0,,0,0,7764,,,16412
2019,Rwanda,RWA,France,FRA,0,0,0,,0,0,,1564,,0,0,0,,0,0,1431,,,2995
2019,"El Salvador",SLV,France,FRA,0,0,0,,0,0,,31,,0,0,0,,0,0,35,,,66
2019,"Saudi Arabia",SAU,France,FRA,0,0,0,,0,0,,11,,0,0,0,,0,0,7,,,18
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,France,FRA,0,0,0,,0,0,,6814,,0,0,0,,0,0,7327,,,14141
2019,Senegal,SEN,France,FRA,0,0,0,,0,0,,1058,,0,0,0,,0,0,629,,,1687
2019,"Sierra Leone",SLE,France,FRA,0,0,0,,0,0,,251,,0,0,0,,0,0,420,,,671
2019,Somalia,SOM,France,FRA,0,0,0,,0,0,,1473,,0,0,0,,0,0,3062,,,4535
2019,"Viet Nam",VNM,France,FRA,0,0,0,,0,0,,3400,,0,0,0,,0,0,4335,,,7735
2019,"Sao Tome and Principe",STP,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,Sudan,SDN,France,FRA,0,0,0,,0,0,,1756,,0,0,0,,0,0,16717,,,18473
2019,Suriname,SUR,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"South Sudan",SSD,France,FRA,0,0,0,,0,0,,11,,0,0,0,,0,0,72,,,83
2019,Slovakia,SVK,France,FRA,0,0,0,,0,0,,55,,0,0,0,,0,0,52,,,107
2019,"Syrian Arab Rep.",SYR,France,FRA,0,0,0,,0,0,,8347,,0,0,0,,0,0,9897,,,18244
2019,"United Rep. of Tanzania",TZA,France,FRA,0,0,0,,0,0,,5,,0,0,0,,0,0,5,,,10
2019,Thailand,THA,France,FRA,0,0,0,,0,0,,0,,0,0,0,,0,0,8,,,8
2019,Tajikistan,TJK,France,FRA,0,0,0,,0,0,,25,,0,0,0,,0,0,31,,,56
2019,Turkmenistan,TKM,France,FRA,0,0,0,,0,0,,11,,0,0,0,,0,0,12,,,23
2019,Togo,TGO,France,FRA,0,0,0,,0,0,,242,,0,0,0,,0,0,517,,,759
2019,Tunisia,TUN,France,FRA,0,0,0,,0,0,,127,,0,0,0,,0,0,241,,,368
2019,Turkey,TUR,France,FRA,0,0,0,,0,0,,3335,,0,0,0,,0,0,8528,,,11863
2019,Uganda,UGA,France,FRA,0,0,0,,0,0,,69,,0,0,0,,0,0,90,,,159
2019,Ukraine,UKR,France,FRA,0,0,0,,0,0,,1019,,0,0,0,,0,0,820,,,1839
2019,Uzbekistan,UZB,France,FRA,0,0,0,,0,0,,118,,0,0,0,,0,0,96,,,214
2019,"Venezuela (Bolivarian Republic of)",VEN,France,FRA,0,0,0,,0,0,,303,,0,0,0,,0,0,248,,,551
2019,"Western Sahara",ESH,France,FRA,0,0,0,,0,0,,129,,0,0,0,,0,0,586,,,715
2019,Yemen,YEM,France,FRA,0,0,0,,0,0,,161,,0,0,0,,0,0,293,,,454
2019,Zimbabwe,ZWE,France,FRA,0,0,0,,0,0,,24,,0,0,0,,0,0,27,,,51
2019,Stateless,XXA,France,FRA,0,0,0,,0,0,,514,,0,0,0,,0,0,1007,,,1521
2019,"Unknown ",,France,FRA,0,0,0,,0,0,,86,,0,0,0,,0,0,122,,,101068
2019,Burundi,BDI,Gabon,GAB,0,0,0,,6,0,,6,,0,0,0,,0,0,0,,,6
2019,"Central African Rep.",CAF,Gabon,GAB,0,0,0,,0,0,,0,,0,5,0,,11,0,16,,,16
2019,Chad,TCD,Gabon,GAB,0,15,13,,79,5,,112,,5,11,21,,81,7,125,,,237
2019,Cameroon,CMR,Gabon,GAB,0,0,0,,0,0,,0,,0,0,0,,5,0,5,,,5
2019,Congo,COG,Gabon,GAB,0,0,11,,20,0,,31,,0,0,14,,24,0,38,,,69
2019,"Dem. Rep. of the Congo",COD,Gabon,GAB,7,9,0,,16,0,,32,,0,6,5,,21,5,37,,,69
2019,Mauritania,MRT,Gabon,GAB,0,0,0,,0,0,,0,,0,0,0,,6,0,6,,,6
2019,"Sao Tome and Principe",STP,Gabon,GAB,0,5,0,,11,0,,16,,0,0,0,,7,0,7,,,23
2019,Togo,TGO,Gabon,GAB,0,0,0,,5,0,,5,,0,0,6,,0,0,6,,,11
2019,"Central African Rep.",CAF,Gambia,GMB,0,0,7,,0,0,,7,,0,0,0,,0,0,0,,,7
2019,Congo,COG,Gambia,GMB,0,0,0,,0,0,,0,,0,0,6,,0,0,6,,,6
2019,"Dem. Rep. of the Congo",COD,Gambia,GMB,5,0,0,,20,0,,25,,6,0,16,,5,0,27,,,52
2019,Guinea,GIN,Gambia,GMB,0,5,0,,0,0,,5,,0,0,0,,0,0,0,,,5
2019,"Cote d'Ivoire",CIV,Gambia,GMB,0,11,19,,35,5,,70,,8,19,12,,39,0,78,,,148
2019,Liberia,LBR,Gambia,GMB,0,5,0,,6,0,,11,,5,0,0,,0,0,5,,,16
2019,Senegal,SEN,Gambia,GMB,149,400,386,,1014,88,,2037,,173,426,363,,812,131,1905,,,3942
2019,"Sierra Leone",SLE,Gambia,GMB,0,9,9,,44,0,,62,,0,9,8,,25,0,42,,,104
2019,Togo,TGO,Gambia,GMB,0,0,0,,6,0,,6,,0,0,0,,12,0,12,,,18
2019,Afghanistan,AFG,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9513
2019,Albania,ALB,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,3182
2019,Algeria,DZA,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,344
2019,Angola,AGO,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,180
2019,"Antigua and Barbuda",ATG,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Egypt,EGY,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,860
2019,Armenia,ARM,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,63
2019,Australia,AUS,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
2019,Azerbaijan,AZE,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,159
2019,Bahrain,BHR,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,177
2019,Barbados,BRB,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,13
2019,Burundi,BDI,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,54
2019,Benin,BEN,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,9
2019,Bangladesh,BGD,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,1601
2019,Bahamas,BHS,"United Kingdom of Great Britain and Northern Ireland",GBR,0,0,0,,0,0,,0,,0,0,0,,0,0,0,,,5
